"cycleday_from_end","low_norm_temp","density"
-28,0.362500000000004,0.000591086416834141
-28,0.375,0.00366473578437167
-28,0.375000000000007,0.000236434566733656
-28,0.387499999999996,0.000827520983567798
-28,0.387500000000003,0.000118217283366828
-28,0.399999999999999,0.0121763801867833
-28,0.400000000000006,0.00425582220120582
-28,0.412499999999994,0.000118217283366828
-28,0.412500000000001,0.000354651850100485
-28,0.412500000000009,0.000118217283366828
-28,0.424999999999997,0.00106395555030145
-28,0.425000000000004,0.00130039011703511
-28,0.437499999999993,0.000118217283366828
-28,0.4375,0.000472869133467313
-28,0.437500000000007,0.000118217283366828
-28,0.449999999999996,0.00153682468376877
-28,0.450000000000003,0.00307364936753753
-28,0.462500000000006,0.000236434566733656
-28,0.475000000000001,0.000709303700200969
-28,0.487499999999997,0.000354651850100485
-28,0.487500000000004,0.000118217283366828
-28,0.499999999999993,0.000118217283366828
-28,0.5,0.00591086416834141
-28,0.500000000000007,0.000118217283366828
-28,0.512499999999996,0.000472869133467313
-28,0.512500000000003,0.000472869133467313
-28,0.524999999999999,0.000827520983567798
-28,0.525000000000006,0.000354651850100485
-28,0.537499999999994,0.000236434566733656
-28,0.537500000000001,0.000236434566733656
-28,0.549999999999997,0.000945738266934626
-28,0.550000000000004,0.000354651850100485
-28,0.574999999999996,0.000472869133467313
-28,0.575000000000003,0.000354651850100485
-28,0.587499999999999,0.000118217283366828
-28,0.599999999999994,0.000354651850100485
-28,0.600000000000001,0.00177325925050242
-28,0.612499999999997,0.000118217283366828
-28,0.625,0.000236434566733656
-28,0.637499999999996,0.000236434566733656
-28,0.649999999999999,0.000354651850100485
-28,0.650000000000006,0.000118217283366828
-28,0.662499999999994,0.000118217283366828
-28,0.675000000000004,0.000236434566733656
-28,0.687499999999993,0.000118217283366828
-28,0.699999999999996,0.000354651850100485
-28,0.700000000000003,0.000709303700200969
-28,0.75,0.000236434566733656
-28,0.774999999999999,0.000236434566733656
-28,0.775000000000006,0.000118217283366828
-28,0.799999999999997,0.000591086416834141
-28,0.800000000000004,0.000118217283366828
-28,0.825000000000003,0.000118217283366828
-28,0.850000000000001,0.000118217283366828
-28,0.862500000000004,0.000118217283366828
-28,0.899999999999999,0.000709303700200969
-28,0.950000000000003,0.000236434566733656
-28,0.962499999999999,0.000118217283366828
-28,1,0.000354651850100485
-28,1.0125,0.000118217283366828
-28,1.05,0.000236434566733656
-28,1.1,0.000354651850100485
-28,1.45,0.000236434566733656
-27,-1,0.000118217283366828
-27,-0.800000000000004,0.000118217283366828
-27,-0.75,0.000118217283366828
-27,-0.700000000000003,0.000354651850100485
-27,-0.649999999999999,0.000118217283366828
-27,-0.625,0.000118217283366828
-27,-0.600000000000001,0.000591086416834141
-27,-0.599999999999994,0.000118217283366828
-27,-0.575000000000003,0.000118217283366828
-27,-0.550000000000004,0.000118217283366828
-27,-0.549999999999997,0.000118217283366828
-27,-0.524999999999999,0.000118217283366828
-27,-0.5,0.000945738266934626
-27,-0.475000000000009,0.000118217283366828
-27,-0.475000000000001,0.000354651850100485
-27,-0.462499999999999,0.000118217283366828
-27,-0.450000000000003,0.000472869133467313
-27,-0.449999999999996,0.000354651850100485
-27,-0.4375,0.000118217283366828
-27,-0.424999999999997,0.000236434566733656
-27,-0.412500000000009,0.000118217283366828
-27,-0.400000000000006,0.000472869133467313
-27,-0.399999999999999,0.00271899751743705
-27,-0.387499999999996,0.000118217283366828
-27,-0.375000000000007,0.000236434566733656
-27,-0.375,0.000709303700200969
-27,-0.362499999999997,0.000118217283366828
-27,-0.350000000000009,0.000354651850100485
-27,-0.350000000000001,0.0016550419671356
-27,-0.349999999999994,0.000591086416834141
-27,-0.337499999999999,0.000354651850100485
-27,-0.325000000000003,0.000472869133467313
-27,-0.324999999999996,0.000827520983567798
-27,-0.312500000000007,0.000118217283366828
-27,-0.3125,0.000118217283366828
-27,-0.300000000000004,0.00472869133467313
-27,-0.299999999999997,0.0062655160184419
-27,-0.287500000000001,0.000591086416834141
-27,-0.287499999999994,0.000236434566733656
-27,-0.275000000000006,0.000709303700200969
-27,-0.274999999999999,0.00189147653386925
-27,-0.262500000000003,0.000827520983567798
-27,-0.262499999999996,0.000354651850100485
-27,-0.250000000000007,0.000236434566733656
-27,-0.25,0.00827520983567798
-27,-0.249999999999993,0.000236434566733656
-27,-0.237500000000004,0.000354651850100485
-27,-0.237499999999997,0.00106395555030145
-27,-0.225000000000001,0.00177325925050242
-27,-0.224999999999994,0.000709303700200969
-27,-0.212500000000006,0.00106395555030145
-27,-0.212499999999999,0.000472869133467313
-27,-0.200000000000003,0.0177325925050242
-27,-0.199999999999996,0.0119399456200497
-27,-0.1875,0.00200969381723608
-27,-0.187499999999993,0.000118217283366828
-27,-0.175000000000004,0.00236434566733656
-27,-0.174999999999997,0.00271899751743705
-27,-0.162500000000009,0.000354651850100485
-27,-0.162500000000001,0.00106395555030145
-27,-0.162499999999994,0.000354651850100485
-27,-0.150000000000006,0.00472869133467313
-27,-0.149999999999999,0.0170232888048233
-27,-0.149999999999991,0.000945738266934626
-27,-0.137500000000003,0.00118217283366828
-27,-0.137499999999996,0.00200969381723608
-27,-0.125000000000007,0.000354651850100485
-27,-0.125,0.0054379950348741
-27,-0.124999999999993,0.000709303700200969
-27,-0.112500000000004,0.00236434566733656
-27,-0.112499999999997,0.00248256295070339
-27,-0.100000000000001,0.0544981676321078
-27,-0.0999999999999943,0.0148953777042204
-27,-0.0875000000000057,0.000354651850100485
-27,-0.0874999999999986,0.00331008393427119
-27,-0.0874999999999915,0.000827520983567798
-27,-0.0750000000000028,0.00697481971864287
-27,-0.0749999999999957,0.00496512590140679
-27,-0.0625000000000071,0.000709303700200969
-27,-0.0625,0.00390117035110533
-27,-0.0624999999999929,0.000118217283366828
-27,-0.0500000000000043,0.0205698073058281
-27,-0.0499999999999972,0.0265988887575364
-27,-0.0375000000000014,0.00496512590140679
-27,-0.0374999999999943,0.00366473578437167
-27,-0.0250000000000057,0.00224612838396974
-27,-0.0249999999999986,0.0127674666036174
-27,-0.0125000000000028,0.00709303700200969
-27,-0.0124999999999957,0.00118217283366828
-27,-7.105427357601e-15,0.000118217283366828
-27,0,0.181936399101549
-27,7.105427357601e-15,0.000236434566733656
-27,0.0124999999999957,0.00212791110060291
-27,0.0125000000000028,0.00815699255231115
-27,0.0249999999999986,0.0137132048705521
-27,0.0250000000000057,0.00283721480080388
-27,0.0374999999999943,0.00331008393427119
-27,0.0375000000000014,0.00744768885211018
-27,0.0499999999999972,0.0400756590613548
-27,0.0500000000000043,0.0364109232769831
-27,0.0625,0.00780234070221066
-27,0.0625000000000071,0.00177325925050242
-27,0.0749999999999957,0.00673838515190921
-27,0.0750000000000028,0.0121763801867833
-27,0.0874999999999915,0.00141860740040194
-27,0.0874999999999986,0.00650195058517555
-27,0.0875000000000057,0.00212791110060291
-27,0.0999999999999943,0.0257713677739686
-27,0.100000000000001,0.104267643929543
-27,0.100000000000009,0.000827520983567798
-27,0.112499999999997,0.00342830121763802
-27,0.112500000000004,0.00449225676793947
-27,0.124999999999993,0.000709303700200969
-27,0.125,0.0133585530204516
-27,0.125000000000007,0.000354651850100485
-27,0.137499999999996,0.00401938763447216
-27,0.137500000000003,0.00342830121763802
-27,0.149999999999991,0.000945738266934626
-27,0.149999999999999,0.0500059108641683
-27,0.150000000000006,0.0146589431374867
-27,0.162499999999994,0.00200969381723608
-27,0.162500000000001,0.00319186665090436
-27,0.162500000000009,0.00141860740040194
-27,0.174999999999997,0.00602908145170824
-27,0.175000000000004,0.00591086416834141
-27,0.187499999999993,0.00106395555030145
-27,0.1875,0.00484690861803996
-27,0.199999999999996,0.0306182763920085
-27,0.200000000000003,0.0500059108641683
-27,0.212499999999999,0.00413760491783899
-27,0.212500000000006,0.00153682468376877
-27,0.224999999999994,0.00331008393427119
-27,0.225000000000001,0.00638373330180872
-27,0.237499999999997,0.00295543208417071
-27,0.237500000000004,0.000709303700200969
-27,0.249999999999993,0.00106395555030145
-27,0.25,0.0287267998581393
-27,0.250000000000007,0.000945738266934626
-27,0.262499999999996,0.000827520983567798
-27,0.262500000000003,0.00260078023407022
-27,0.274999999999991,0.000118217283366828
-27,0.274999999999999,0.00401938763447216
-27,0.275000000000006,0.00200969381723608
-27,0.287499999999994,0.0016550419671356
-27,0.287500000000001,0.00271899751743705
-27,0.299999999999997,0.0235252393899988
-27,0.300000000000004,0.0154864641210545
-27,0.3125,0.00118217283366828
-27,0.312500000000007,0.000354651850100485
-27,0.324999999999996,0.00212791110060291
-27,0.325000000000003,0.00260078023407022
-27,0.337499999999991,0.000236434566733656
-27,0.337499999999999,0.00106395555030145
-27,0.337500000000006,0.000591086416834141
-27,0.349999999999994,0.00319186665090436
-27,0.350000000000001,0.010994207353115
-27,0.350000000000009,0.000236434566733656
-27,0.362499999999997,0.000709303700200969
-27,0.362500000000004,0.00118217283366828
-27,0.374999999999993,0.000118217283366828
-27,0.375,0.00366473578437167
-27,0.375000000000007,0.000709303700200969
-27,0.387499999999996,0.00118217283366828
-27,0.387500000000003,0.000591086416834141
-27,0.399999999999991,0.000118217283366828
-27,0.399999999999999,0.0138314221539189
-27,0.400000000000006,0.00236434566733656
-27,0.412499999999994,0.000354651850100485
-27,0.412500000000001,0.000354651850100485
-27,0.412500000000009,0.000236434566733656
-27,0.424999999999997,0.00106395555030145
-27,0.425000000000004,0.00106395555030145
-27,0.437499999999993,0.000118217283366828
-27,0.4375,0.000591086416834141
-27,0.437500000000007,0.000118217283366828
-27,0.449999999999996,0.0016550419671356
-27,0.450000000000003,0.00283721480080388
-27,0.462499999999999,0.000354651850100485
-27,0.462500000000006,0.000236434566733656
-27,0.474999999999994,0.000354651850100485
-27,0.475000000000001,0.00153682468376877
-27,0.487499999999997,0.000591086416834141
-27,0.487500000000004,0.000118217283366828
-27,0.499999999999993,0.000118217283366828
-27,0.5,0.00862986168577846
-27,0.500000000000007,0.000118217283366828
-27,0.512499999999996,0.000236434566733656
-27,0.512500000000003,0.000236434566733656
-27,0.524999999999999,0.000472869133467313
-27,0.525000000000006,0.000118217283366828
-27,0.537500000000001,0.000354651850100485
-27,0.549999999999997,0.00141860740040194
-27,0.550000000000004,0.000827520983567798
-27,0.5625,0.000236434566733656
-27,0.574999999999996,0.000118217283366828
-27,0.575000000000003,0.000236434566733656
-27,0.587499999999991,0.000118217283366828
-27,0.599999999999994,0.000472869133467313
-27,0.600000000000001,0.00153682468376877
-27,0.612500000000004,0.000118217283366828
-27,0.625,0.00106395555030145
-27,0.637499999999996,0.000118217283366828
-27,0.637500000000003,0.000236434566733656
-27,0.649999999999999,0.000709303700200969
-27,0.662500000000001,0.000118217283366828
-27,0.6875,0.000236434566733656
-27,0.699999999999996,0.00106395555030145
-27,0.700000000000003,0.000591086416834141
-27,0.712499999999999,0.000118217283366828
-27,0.725000000000001,0.000354651850100485
-27,0.737500000000004,0.000118217283366828
-27,0.75,0.000354651850100485
-27,0.799999999999997,0.000709303700200969
-27,0.800000000000004,0.000118217283366828
-27,0.849999999999994,0.000118217283366828
-27,0.850000000000001,0.000354651850100485
-27,0.875,0.000118217283366828
-27,0.899999999999999,0.000591086416834141
-27,0.962500000000006,0.000118217283366828
-27,0.987499999999997,0.000118217283366828
-27,1,0.000236434566733656
-27,1.05,0.000118217283366828
-27,1.1,0.000118217283366828
-27,1.125,0.000118217283366828
-27,1.15,0.000118217283366828
-26,-0.9375,0.000118217283366828
-26,-0.700000000000003,0.000354651850100485
-26,-0.674999999999997,0.000118217283366828
-26,-0.649999999999999,0.000118217283366828
-26,-0.625000000000007,0.000118217283366828
-26,-0.600000000000001,0.000827520983567798
-26,-0.599999999999994,0.000118217283366828
-26,-0.575000000000003,0.000236434566733656
-26,-0.5625,0.000118217283366828
-26,-0.525000000000006,0.000118217283366828
-26,-0.524999999999999,0.000118217283366828
-26,-0.500000000000007,0.000118217283366828
-26,-0.5,0.00141860740040194
-26,-0.487499999999997,0.000118217283366828
-26,-0.475000000000001,0.000354651850100485
-26,-0.450000000000003,0.000591086416834141
-26,-0.449999999999996,0.000236434566733656
-26,-0.425000000000004,0.000118217283366828
-26,-0.424999999999997,0.000118217283366828
-26,-0.412500000000001,0.000354651850100485
-26,-0.412499999999994,0.000118217283366828
-26,-0.400000000000006,0.00106395555030145
-26,-0.399999999999999,0.00413760491783899
-26,-0.387500000000003,0.000118217283366828
-26,-0.375,0.00106395555030145
-26,-0.362500000000004,0.000236434566733656
-26,-0.362499999999997,0.000118217283366828
-26,-0.350000000000009,0.000472869133467313
-26,-0.350000000000001,0.00331008393427119
-26,-0.349999999999994,0.000827520983567798
-26,-0.337500000000006,0.000236434566733656
-26,-0.337499999999999,0.000472869133467313
-26,-0.325000000000003,0.00141860740040194
-26,-0.324999999999996,0.000709303700200969
-26,-0.312500000000007,0.000354651850100485
-26,-0.3125,0.000945738266934626
-26,-0.300000000000004,0.00437403948457264
-26,-0.299999999999997,0.00662016786854238
-26,-0.287500000000001,0.000709303700200969
-26,-0.287499999999994,0.000709303700200969
-26,-0.275000000000006,0.000709303700200969
-26,-0.274999999999999,0.0016550419671356
-26,-0.262500000000003,0.000827520983567798
-26,-0.262499999999996,0.000118217283366828
-26,-0.250000000000007,0.000236434566733656
-26,-0.25,0.010994207353115
-26,-0.249999999999993,0.000354651850100485
-26,-0.237500000000004,0.000236434566733656
-26,-0.237499999999997,0.000591086416834141
-26,-0.225000000000001,0.00319186665090436
-26,-0.224999999999994,0.000591086416834141
-26,-0.212500000000006,0.000236434566733656
-26,-0.212499999999999,0.00141860740040194
-26,-0.200000000000003,0.0232888048232652
-26,-0.199999999999996,0.0190329826220593
-26,-0.187500000000007,0.000236434566733656
-26,-0.1875,0.00342830121763802
-26,-0.187499999999993,0.000118217283366828
-26,-0.175000000000004,0.00354651850100485
-26,-0.174999999999997,0.00331008393427119
-26,-0.162500000000009,0.000827520983567798
-26,-0.162500000000001,0.00248256295070339
-26,-0.162499999999994,0.000709303700200969
-26,-0.150000000000006,0.00591086416834141
-26,-0.149999999999999,0.0213973282893959
-26,-0.149999999999991,0.000472869133467313
-26,-0.137500000000003,0.00118217283366828
-26,-0.137499999999996,0.00248256295070339
-26,-0.125000000000007,0.000236434566733656
-26,-0.125,0.00862986168577846
-26,-0.124999999999993,0.000945738266934626
-26,-0.112500000000004,0.00271899751743705
-26,-0.112499999999997,0.0037829530677385
-26,-0.100000000000009,0.000236434566733656
-26,-0.100000000000001,0.0669109823856248
-26,-0.0999999999999943,0.0189147653386925
-26,-0.0875000000000057,0.000945738266934626
-26,-0.0874999999999986,0.00331008393427119
-26,-0.0874999999999915,0.00106395555030145
-26,-0.0750000000000028,0.00815699255231115
-26,-0.0749999999999957,0.00614729873507507
-26,-0.0625000000000071,0.00153682468376877
-26,-0.0625,0.00484690861803996
-26,-0.0500000000000043,0.0267171060409032
-26,-0.0499999999999972,0.0416124837451235
-26,-0.0375000000000014,0.00567442960160775
-26,-0.0374999999999943,0.00354651850100485
-26,-0.0250000000000057,0.00236434566733656
-26,-0.0249999999999986,0.0172597233715569
-26,-0.0125000000000028,0.00969381723607991
-26,-0.0124999999999957,0.00236434566733656
-26,-7.105427357601e-15,0.000236434566733656
-26,0,0.224258186546873
-26,7.105427357601e-15,0.000118217283366828
-26,0.0124999999999957,0.0016550419671356
-26,0.0125000000000028,0.0112306419198487
-26,0.0249999999999915,0.000118217283366828
-26,0.0249999999999986,0.0202151554557276
-26,0.0250000000000057,0.00260078023407022
-26,0.0374999999999943,0.0046104740513063
-26,0.0375000000000014,0.00827520983567798
-26,0.0499999999999972,0.0533159947984395
-26,0.0500000000000043,0.043385742995626
-26,0.0625,0.0101666863695472
-26,0.0625000000000071,0.00141860740040194
-26,0.0749999999999957,0.0083934271190448
-26,0.0750000000000028,0.0143042912873862
-26,0.0874999999999915,0.00130039011703511
-26,0.0874999999999986,0.00472869133467313
-26,0.0875000000000057,0.00248256295070339
-26,0.0999999999999943,0.0331008393427119
-26,0.100000000000001,0.117271545099894
-26,0.100000000000009,0.000827520983567798
-26,0.112499999999997,0.00591086416834141
-26,0.112500000000004,0.0062655160184419
-26,0.124999999999993,0.00118217283366828
-26,0.125,0.0139496394372857
-26,0.125000000000007,0.000709303700200969
-26,0.137499999999996,0.00496512590140679
-26,0.137500000000003,0.00413760491783899
-26,0.149999999999991,0.0016550419671356
-26,0.149999999999999,0.0537888639319068
-26,0.150000000000006,0.0170232888048233
-26,0.162499999999994,0.000945738266934626
-26,0.162500000000001,0.0054379950348741
-26,0.162500000000009,0.00118217283366828
-26,0.174999999999997,0.0101666863695472
-26,0.175000000000004,0.00792055798557749
-26,0.187499999999993,0.00130039011703511
-26,0.1875,0.00673838515190921
-26,0.187500000000007,0.000118217283366828
-26,0.199999999999996,0.0368837924104504
-26,0.200000000000003,0.0592268589667809
-26,0.212499999999999,0.00437403948457264
-26,0.212500000000006,0.00248256295070339
-26,0.224999999999994,0.00319186665090436
-26,0.225000000000001,0.00768412341884383
-26,0.225000000000009,0.000118217283366828
-26,0.237499999999997,0.00484690861803996
-26,0.237500000000004,0.00130039011703511
-26,0.249999999999993,0.00118217283366828
-26,0.25,0.0354651850100485
-26,0.250000000000007,0.00118217283366828
-26,0.262499999999996,0.00118217283366828
-26,0.262500000000003,0.00295543208417071
-26,0.274999999999999,0.00437403948457264
-26,0.275000000000006,0.00177325925050242
-26,0.287499999999994,0.00118217283366828
-26,0.287500000000001,0.00248256295070339
-26,0.299999999999997,0.0282539307246719
-26,0.300000000000004,0.0187965480553257
-26,0.3125,0.00118217283366828
-26,0.312500000000007,0.000709303700200969
-26,0.324999999999996,0.00200969381723608
-26,0.325000000000003,0.00236434566733656
-26,0.337499999999991,0.000472869133467313
-26,0.337499999999999,0.00130039011703511
-26,0.337500000000006,0.000709303700200969
-26,0.349999999999994,0.00342830121763802
-26,0.350000000000001,0.00957559995271309
-26,0.350000000000009,0.000945738266934626
-26,0.362499999999997,0.000354651850100485
-26,0.362500000000004,0.00177325925050242
-26,0.375,0.00366473578437167
-26,0.375000000000007,0.000354651850100485
-26,0.387499999999996,0.000827520983567798
-26,0.387500000000003,0.000827520983567798
-26,0.399999999999991,0.000118217283366828
-26,0.399999999999999,0.0134767703038184
-26,0.400000000000006,0.00413760491783899
-26,0.412499999999994,0.000354651850100485
-26,0.412500000000001,0.000354651850100485
-26,0.412500000000009,0.000236434566733656
-26,0.424999999999997,0.00177325925050242
-26,0.425000000000004,0.000591086416834141
-26,0.437499999999993,0.000354651850100485
-26,0.4375,0.000827520983567798
-26,0.449999999999996,0.00189147653386925
-26,0.450000000000003,0.00212791110060291
-26,0.462499999999999,0.000591086416834141
-26,0.474999999999994,0.000236434566733656
-26,0.475000000000001,0.000709303700200969
-26,0.487499999999997,0.000472869133467313
-26,0.487500000000004,0.000354651850100485
-26,0.499999999999993,0.000118217283366828
-26,0.5,0.00874807896914529
-26,0.500000000000007,0.000118217283366828
-26,0.512500000000003,0.000118217283366828
-26,0.524999999999999,0.000709303700200969
-26,0.525000000000006,0.000236434566733656
-26,0.537500000000001,0.000236434566733656
-26,0.549999999999997,0.00271899751743705
-26,0.550000000000004,0.000945738266934626
-26,0.5625,0.000236434566733656
-26,0.562500000000007,0.000118217283366828
-26,0.574999999999996,0.000236434566733656
-26,0.575000000000003,0.000354651850100485
-26,0.587499999999991,0.000118217283366828
-26,0.599999999999994,0.000709303700200969
-26,0.600000000000001,0.00260078023407022
-26,0.625,0.000236434566733656
-26,0.649999999999999,0.000354651850100485
-26,0.650000000000006,0.000236434566733656
-26,0.675000000000004,0.000118217283366828
-26,0.699999999999996,0.000472869133467313
-26,0.700000000000003,0.000827520983567798
-26,0.712499999999999,0.000118217283366828
-26,0.724999999999994,0.000236434566733656
-26,0.725000000000001,0.000118217283366828
-26,0.75,0.000354651850100485
-26,0.774999999999999,0.000236434566733656
-26,0.775000000000006,0.000118217283366828
-26,0.799999999999997,0.000472869133467313
-26,0.800000000000004,0.000236434566733656
-26,0.825000000000003,0.000354651850100485
-26,0.837499999999999,0.000118217283366828
-26,0.849999999999994,0.000118217283366828
-26,0.850000000000001,0.000118217283366828
-26,0.862500000000004,0.000118217283366828
-26,0.899999999999999,0.000827520983567798
-26,0.912500000000001,0.000118217283366828
-26,0.949999999999996,0.000236434566733656
-26,0.974999999999994,0.000118217283366828
-26,0.975000000000001,0.000118217283366828
-26,1.025,0.000118217283366828
-26,1.05,0.000236434566733656
-26,1.0625,0.000118217283366828
-26,1.06250000000001,0.000118217283366828
-26,1.1,0.000236434566733656
-26,1.1875,0.000118217283366828
-26,1.2,0.000236434566733656
-26,3.05,0.000118217283366828
-25,-0.799999999999997,0.000118217283366828
-25,-0.75,0.000118217283366828
-25,-0.700000000000003,0.000118217283366828
-25,-0.637500000000003,0.000118217283366828
-25,-0.625,0.000236434566733656
-25,-0.600000000000001,0.000827520983567798
-25,-0.599999999999994,0.000118217283366828
-25,-0.587500000000006,0.000118217283366828
-25,-0.575000000000003,0.000354651850100485
-25,-0.562500000000007,0.000118217283366828
-25,-0.5625,0.000118217283366828
-25,-0.550000000000004,0.000118217283366828
-25,-0.549999999999997,0.000236434566733656
-25,-0.525000000000006,0.000118217283366828
-25,-0.524999999999999,0.000118217283366828
-25,-0.512500000000003,0.000236434566733656
-25,-0.5,0.00189147653386925
-25,-0.487500000000004,0.000236434566733656
-25,-0.487499999999997,0.000118217283366828
