"cycleday","bleeding_group","-0.6","-0.55","-0.5","-0.45","-0.4","-0.35","-0.3","-0.25","-0.2","-0.15","-0.1","-0.05","0","0.05","0.1","0.15","0.2","0.25","0.3","0.35","0.4","0.45","0.5","0.55","0.6","0.65","0.7","0.75","0.8","0.85","0.9","0.95","1","1.05","1.1","1.15","1.2","1.25","1.3","1.35","1.4","1.45","1.5","1.55","1.6","1.65","1.7","1.75","1.8","1.85","1.9","1.95"
-28,"no_bleeding",0.00196437678257749,0.00218159152295865,0.00351793438226017,0.0025026915739569,0.00623311863702472,0.0052745405436035,0.00999660011710708,0.00675254519011012,0.0190110118429254,0.0106010237425155,0.0206731768127987,0.01312732561434,0.0526226318871239,0.0153797480309012,0.028974557543018,0.0162297187541318,0.0351982320608957,0.0143125625672893,0.0239125096802221,0.0144636684736415,0.0188551838769998,0.00756946149632624,0.0129101108739588,0.00780556447500142,0.00792833802391251,0.00332432993974652,0.00705475700281435,0.00196437678257749,0.00345654760780462,0.00143078405077158,0.00267740777817653,0.000972744272141737,0.00152522524224166,0.000609145684981962,0.00109551782105283,0.000429707421188826,0.000566647148820429,0.000415541242468315,0.00044859565948284,0.00019832650208715,0.000221936799954668,0.000188882382940143,0.000221936799954668,0.000108607370190582,0.000278601514836711,0.000118051489337589,0.000122773548911093,8.49970723230644e-05,9.91632510435752e-05,6.13867744555465e-05,8.02750127495608e-05,4.24985361615322e-05
-27,"no_bleeding",0.00254519011011843,0.00279545926751412,0.00472678163307708,0.00300322988874828,0.00794722626220652,0.00702170258579982,0.0123765181421529,0.00849970723230644,0.023695294939841,0.0128203917420622,0.0253007951948322,0.0163194378860284,0.065282473603687,0.0187512985663827,0.0338005024271386,0.0188457397578528,0.0415446801276845,0.0162722172902933,0.0273690572880267,0.0166358158774531,0.0214806489998678,0.00888691611733374,0.0143220066864364,0.00853276164932097,0.00853276164932097,0.00440568158207884,0.00756946149632624,0.00228075477400223,0.0035557108588482,0.00172355174432881,0.00294184311429273,0.000996354570009255,0.00181799293579888,0.000594979506261451,0.00126078990612546,0.000391930944600797,0.000599701565834955,0.000396653004174301,0.000439151540335833,0.000236102978675179,0.000325822110571747,0.000259713276542697,0.000217214740381165,0.000103885310617079,0.000259713276542697,0.000122773548911093,0.000165272085072625,9.44411914700716e-05,0.00018416032336664,3.77764765880286e-05,7.08308936025537e-05,6.13867744555465e-05
-26,"no_bleeding",0.00311183725893886,0.00309294902064484,0.0055436979392932,0.00396653004174301,0.0101099295468712,0.0080511115728236,0.0146053302608466,0.0109268458530873,0.0281293088793608,0.0151672553500935,0.0295600929301324,0.0193510001322177,0.0782681374308218,0.0219245225997771,0.0387964414559054,0.021707307859396,0.0461675764501445,0.0182932587877529,0.029725365015205,0.0172591277411556,0.0236669625823999,0.00869331167482009,0.0149264303118448,0.00888219405776023,0.00926468088321402,0.0040845815310806,0.00802750127495609,0.00232325331016376,0.00384375649283191,0.00161494437413822,0.00308822696107134,0.00113329429764086,0.00170466350603479,0.00064692216156999,0.00128440020399297,0.000505260374364883,0.000594979506261451,0.000486372136070869,0.000543036850952912,0.000212492680807661,0.000344710348865761,0.000226658859528172,0.000212492680807661,0.000165272085072625,0.000179438263793136,0.000155827965925618,0.000203048561660654,0.000108607370190582,0.000179438263793136,6.13867744555465e-05,9.44411914700716e-05,5.6664714882043e-05
-25,"no_bleeding",0.0036879285269063,0.00415069036510965,0.00629922747105378,0.00431596245018227,0.011271556201953,0.00964716770866781,0.0170560791794949,0.0126976181931511,0.0327994257975559,0.0177360557580794,0.0344379804695616,0.0222692329486429,0.0895396936327749,0.0253621819692877,0.0421821581701075,0.0228075477400223,0.0493691328409799,0.0192565589407476,0.0306036680958767,0.0182318720132973,0.0237661258334435,0.00956689269591825,0.0156489054265909,0.00881136316415768,0.00898135730880381,0.00443873599909336,0.00769695710481083,0.0023799180250458,0.00387208885027294,0.00152994730181516,0.00312600343765937,0.000991632510435752,0.00167633114859377,0.000613867744555465,0.00125134578697845,0.000495816255217876,0.000613867744555465,0.000424985361615322,0.000439151540335833,0.000259713276542697,0.000339988289292258,0.000273879455263208,0.000269157395689704,0.000113329429764086,0.000203048561660654,0.000174716204219632,0.00019832650208715,0.000151105906352115,0.000146383846778611,6.61088340290501e-05,7.55529531760573e-05,3.77764765880286e-05
-24,"no_bleeding",0.00398541828003702,0.00414124624596264,0.0071303099559904,0.00529815084147102,0.0127023402527246,0.0110873958785864,0.0194596075024083,0.0139536860397031,0.0368226205541809,0.0207959503617098,0.0376537030391175,0.0251544113480536,0.102846457510908,0.0278034867687891,0.0447415144589464,0.0251591334076271,0.050138828551461,0.0193604442513647,0.0312505902574467,0.0180004910941956,0.0227744933230078,0.00925995882364052,0.0151955877075345,0.0085752601854825,0.00893885877264228,0.00411763594809512,0.00708781141982887,0.00222881211869369,0.00341404907164309,0.0014496722890656,0.00288517839941069,0.000864136901951155,0.00157244583797669,0.00058081332754094,0.00130328844228699,0.000476928016923862,0.00058081332754094,0.000476928016923862,0.000358876527586272,0.000188882382940143,0.000278601514836711,0.000302211812704229,0.000212492680807661,9.91632510435752e-05,0.000288045633983718,0.000193604442513647,0.000188882382940143,0.000113329429764086,0.000212492680807661,5.19426553085394e-05,7.55529531760573e-05,5.6664714882043e-05
-23,"no_bleeding",0.00442456982037285,0.00477872428838562,0.00795194832178003,0.00566647148820429,0.0142228434353928,0.0121593034017717,0.0219245225997771,0.0156630716053114,0.0391600400430652,0.0218489696466011,0.0415069036510965,0.0285779045388437,0.11483104470846,0.0293853767259128,0.0464650662032752,0.0252252422416561,0.0512296243129403,0.0196815443023629,0.0303486768789075,0.017778554294241,0.0214664828211473,0.00890580435562775,0.0140434051715996,0.00849498517273294,0.00811249834727915,0.00388153296941994,0.00708781141982887,0.00231853125059026,0.00338571671420207,0.0014496722890656,0.00261602100372098,0.000958578093421227,0.00145911640821261,0.000637478042422983,0.00116634871465538,0.000410819182894811,0.000594979506261451,0.000458039778629847,0.000387208885027294,0.000146383846778611,0.000288045633983718,0.000245547097822186,0.000221936799954668,0.000146383846778611,0.000302211812704229,0.00019832650208715,0.000231380919101675,9.44411914700716e-05,0.000155827965925618,6.61088340290501e-05,9.91632510435752e-05,5.19426553085394e-05
-22,"no_bleeding",0.00452373307141643,0.00460400808416599,0.00845720869614491,0.00603951419451108,0.0155686304138413,0.0130328844228699,0.0225100579868916,0.0166263717583061,0.0420027199063143,0.0234261375441513,0.0431832347996902,0.0309483784447425,0.126315093591221,0.0311042064106681,0.048160285590163,0.0261932644542244,0.0516309993766881,0.0196343237066279,0.0305895019171562,0.0176180042687419,0.0208998356723268,0.00846193075571841,0.0131320476739135,0.00823527189619024,0.00766390268779631,0.00378236971837637,0.0064644995561264,0.00191243412726895,0.00285684604196967,0.00135995315716903,0.00253574599097142,0.000920801616833198,0.00152994730181516,0.000566647148820429,0.00123245754868443,0.000420263302041819,0.000509982433938387,0.000368320646733279,0.000476928016923862,0.000212492680807661,0.000302211812704229,0.000269157395689704,0.000212492680807661,0.000122773548911093,0.000174716204219632,0.000155827965925618,0.000236102978675179,0.000151105906352115,0.000231380919101675,2.36102978675179e-05,0.000103885310617079,8.9719131896568e-05
-21,"no_bleeding",0.00473622575222409,0.00508093610108985,0.00889636023648074,0.00631339364977429,0.0166027614604386,0.0142417316736868,0.0252252422416561,0.0179391043197401,0.0446234629696088,0.0259571614755492,0.0457709234459702,0.0318786241807227,0.135971705419036,0.0318408477041346,0.048150841471016,0.0257824452713295,0.0509557448576771,0.0189968456642049,0.0290076119600325,0.0171741306688325,0.0210131651020909,0.00824471601533725,0.0127684490867537,0.00747029824528266,0.00717753055172544,0.00360293145458323,0.00640311278167085,0.00201159737831252,0.0028993445781312,0.00133634285930151,0.00242241656120734,0.000930245735980205,0.00143550611034509,0.000467483897776854,0.00120412519124341,0.000439151540335833,0.000599701565834955,0.000373042706306783,0.000420263302041819,0.00019832650208715,0.000292767693557222,0.00025026915739569,0.000245547097822186,0.000113329429764086,0.000245547097822186,0.000179438263793136,0.000259713276542697,0.000118051489337589,0.000203048561660654,8.02750127495608e-05,9.44411914700716e-05,4.24985361615322e-05
-20,"no_bleeding",0.00531231702019153,0.00549175528398466,0.00978410743629942,0.00710197759854938,0.0175141189581248,0.015200309767108,0.0260610467861663,0.0193132236556296,0.0470411574712427,0.0272510057986892,0.048198062066751,0.0347449143418393,0.143748937536596,0.0326152654741892,0.0473858678201084,0.0254849555181988,0.0498507829174773,0.0187843529833972,0.0288092854579453,0.0165649849838506,0.0192187824641596,0.00819277336002871,0.0121451372230512,0.00719641879001945,0.00716336437300493,0.00334794023761404,0.00603007007536407,0.00177077234006384,0.00279545926751412,0.00117107077422889,0.00246019303779536,0.000873581021098162,0.00127495608484597,0.000623311863702472,0.00110023988062633,0.000349432408439265,0.000524148612658897,0.000391930944600797,0.000439151540335833,0.000169994144646129,0.000344710348865761,0.00018416032336664,0.00019832650208715,0.000127495608484597,0.000306933872277733,0.000179438263793136,0.000203048561660654,9.44411914700716e-05,0.000165272085072625,8.49970723230644e-05,8.9719131896568e-05,4.72205957350358e-05
